subset,gridid,expansion_rate_n_mn,expansion_rate_area_mn,expansion_rate_n_se,expansion_rate_area_se,forest_px_sum,dist_px_sum,rate
natural,649,0.8647333522333522,0.9332384939580121,0.022915160695515756,0.02077318871957724,2686034.5,19991.74894831731,0.00744284890916974
natural,650,0.8287087972374345,0.9397633454464962,0.049155591762789046,0.011051362600022352,4332305,35014.38043995393,0.00808215959863258
natural,651,0.8203134882985452,0.931688271284556,0.06462402221755306,0.01556380710678808,3701559.75,22303.51960637019,0.00602543822408113
natural,652,0.76775956284153,0.9674628442138503,0.10109289617486339,0.00864637080321462,2597721.5,16091.17247596154,0.00619434087755809
natural,653,NA,NA,NA,NA,1471547,8457.316456330129,0.00574722822738935
natural,654,NA,NA,NA,NA,1344055.375,5285.485526842948,0.00393249089669608
natural,655,NA,NA,NA,NA,1072765.75,3398.053429236779,0.0031675633093588
natural,656,0.375,0.5507348900665097,0.125,0.2436095829412024,1156065.375,4143.424147385817,0.00358407425478495
natural,657,0.4732142857142857,0.5851856148994146,0.17252563153750508,0.13344808729056562,1482215.125,6177.0133713942305,0.00416742028009883
natural,658,0.6666666666666666,0.7479999999999999,NA,NA,756450.375,2679.7374400603467,0.00354251584588129
natural,659,0.6,0.9506462984723855,NA,NA,430798.28125,1646.9356384277344,0.00382298562948998
natural,660,0.35,0.5104608152215517,0.15,0.18740648335664728,175367.625,535.9386553642078,0.00305608663722399
natural,670,0.6722222222222222,0.6655642057418347,0.0433902759772592,0.037258703320648914,240481.125,1398.6090463491587,0.00581587867384252
natural,671,0.7711510346378767,0.8732253743289435,0.03517206623814756,0.039080888630580526,944619.9375,4426.529982346755,0.00468604335629614
natural,672,0.6705259026687598,0.8117648111006613,0.053820088641425956,0.0373176690341033,969687.6875,2865.6849451309595,0.00295526588825637
natural,673,0.7106554830692762,0.8192111077478517,0.04702516441345841,0.059958838391995416,1755729.125,6780.346072465945,0.00386184063129097
natural,674,0.6842857142857143,0.7535746061748612,0.07621130667628079,0.09180431703973668,584015.4375,1963.8330993652344,0.00336263902161872
natural,675,NA,NA,NA,NA,976.5159912109376,2.5384615384615383,0.00259950841697297
natural,676,0.8364145658263306,0.9703147247657045,0.03704104495938397,0.00945786754544388,327565.84375,3362.4720552884614,0.01026502646550266
natural,677,0.8458427366926917,0.9624513850353936,0.022838318117100652,0.006540535787831963,2040782.75,23162.83393429487,0.01134997536327415
natural,678,0.7170203107462898,0.8988202084900547,0.0387715115564142,0.028095069127236416,2474501.25,20352.40254407051,0.00822485037906952
natural,679,0.6799300223871511,0.9002715264693827,0.04511155538305465,0.023506425849062325,2023070.375,14076.713241185897,0.00695809370506248
natural,680,0.6086392962603626,0.8688348667119881,0.042193552228784834,0.025474426278764367,3618946.5,25023.277750651043,0.00691451994403648
natural,681,0.5297556797370812,0.8654906913133829,0.024086760118841342,0.03337992272777803,3283057.5,35012.00485777244,0.01066445070114441
natural,682,0.6787799268390959,0.8705642414089795,0.01842916999089472,0.023935693439498452,3399753,27824.79936648638,0.008184359089171
natural,683,0.7326664330204881,0.926741873088816,0.03325579678785159,0.00825325945240762,5159649.5,51407.37869340945,0.00996334706328588
natural,684,0.8413817474376671,0.9392348640422142,0.013774097371438037,0.003807465941055902,6417471,84358.26622596153,0.01314509504226221
natural,685,0.8782350168635273,0.9560204671592457,0.013802199665091485,0.00965163169613089,3163240,36698.12111879006,0.01160143432644695
natural,686,0.7489059670273334,0.9468362393446231,0.03877647180438337,0.013053563825480041,3046596.25,33639.53988882212,0.01104167967410257
natural,687,0.8189353358397032,0.9441984527798287,0.016732896515742075,0.014593230542815349,3381579,30037.804837740383,0.00888277483321856
natural,688,0.8383141341534206,0.949790961131678,0.02465642046811233,0.014098787971653147,4222437,34887.186154096555,0.00826233432354267
natural,689,0.7797367836023298,0.9200235470082162,0.033691550158117166,0.024090240075216707,2535905,12004.301917442908,0.00473373486681989
natural,690,0.7748119696395559,0.9215311592474789,0.06099402085419537,0.01573419654503938,3185667.25,18814.312274639426,0.00590592513221191
natural,691,0.8736476763519508,0.9540822186732818,0.05168117447189779,0.025795443482287083,3291128.25,25828.47032752404,0.00784790757623135
natural,692,0.7042087542087542,0.9648823899101125,0.13020653035856783,0.014196335146368998,4042637.25,39559.218800080125,0.00978549801867088
natural,693,0.7361126310989512,0.9629332459069464,0.089950518781713,0.010756445938751354,3978202.5,37081.6572265625,0.00932120907031819
natural,694,0.8285912190963342,0.9505890879965476,0.07155289256224272,0.04171000455448109,2773394,29806.81482872596,0.0107474144779739
natural,695,0.6354166666666666,0.9208978212778847,0.05208333333333333,0.035514551090991484,1803104.625,8356.390775240385,0.00463444586596875
natural,696,0.7518518518518518,0.9216598943624728,0.06919089515655334,0.04690241437106072,1640586.5,9767.082870092148,0.00595340926558407
natural,697,NA,NA,NA,NA,667500,3045.4768723707934,0.00456251216834575
natural,698,NA,NA,NA,NA,713988.75,2617.601884890825,0.00366616684771409
natural,699,0.6111111111111112,0.786482759699242,0.11111111111111113,0.03863172932947431,451316.125,846.1084876427284,0.00187475793744956
natural,700,0.4204301075268817,0.8337576896387906,0.132746715096189,0.06302746446631022,496557.53125,951.8251266479492,0.00191684762942148
natural,701,0.5,0.7678160919540229,NA,NA,875104.625,2241.8986002604165,0.00256186350319016
natural,706,0.7099358974358975,0.8559580070592085,0.08802439836448372,0.06679243901714015,192598.234375,1221.3147473457532,0.0063412561974362704
natural,707,0.6666666666666666,0.8799548823718981,0,0.08556235900741221,40627.39453125,140.7948717948718,0.00346551565561445
natural,709,0.5666666666666667,0.7387551759834368,0.07839084587216347,0.028434304757265095,379881.25,2735.8150321764824,0.00720176379375523
natural,710,0.8526381248102882,0.9319021712786122,0.01255446986101037,0.006498880589202778,2056597.25,20305.2321088742,0.00987321757280099
natural,711,0.7496336996336996,0.8203106069182817,0.03915678528784009,0.03174838567017708,1125902.75,3509.112594213241,0.0031167102080648
natural,712,0.4798701298701299,0.5682752831846355,0.06940423678120702,0.0971329944710305,380445.09375,989.8191723945812,0.00260173987956594
natural,713,0.7588888888888888,0.9220274869449585,0.04666666666666666,0.027853456913269833,613448.875,5697.24592159956,0.00928723835641488
natural,714,0.5777777777777777,0.779205320320705,0.037679611017362585,0.05065508610220689,152226.953125,854.0566736857096,0.00561041692126891
natural,716,0.8205420442762651,0.9525045122903057,0.026609113591139846,0.02134656143426562,724552.125,9289.49075395633,0.01282101098517422
natural,717,0.8295406227256905,0.9632693394824409,0.022587674669733736,0.007649525920866617,1919735.5,26896.03899989984,0.01401028370830244
natural,718,0.7090706631913579,0.8940481761600939,0.05427130529874895,0.026745781573569355,1981931.125,18332.530169364734,0.0092498321148091
natural,719,0.7074402707283548,0.8749808273697285,0.04467250583682843,0.035580318465115404,3552268.25,29143.60064853766,0.00820422293517322
natural,720,0.6820244519146614,0.8546248391392941,0.019416444309985202,0.011512060628080753,3953030.5,31932.47498497596,0.00807797333842376
natural,721,0.7175397848776621,0.8868186674864887,0.020607264508801387,0.01669044483698731,3541350,27744.171875,0.00783434901238228
natural,722,0.7516086863692654,0.8944749787176467,0.02552304222186559,0.014222496989342253,4367033.5,29879.12895633013,0.00684197383792227
natural,723,0.8691929414712315,0.948807369684839,0.004087230549304238,0.005620756533835725,5844377,70393.91115785256,0.01204472455453379
natural,724,0.8850778598769014,0.9535884625201501,0.03464356381593477,0.021605790516502264,3308766.5,39932.087840544875,0.01206857233369138
natural,725,0.7418182295421089,0.9495458469806208,0.06108692690091906,0.013044278536443339,2116394.5,22472.879795172277,0.0106184739164519
natural,726,0.8505564677978471,0.921541117767629,0.032902640852713126,0.018296160813099496,2306825,19878.469031700723,0.0086172418938154
natural,728,0.7918023017647078,0.9348022214586095,0.047715016195330084,0.027835798334171213,2877696.75,16324.05153871194,0.00567261006174884
natural,729,0.8373588674477845,0.9082500021876497,0.037103038621909314,0.025946703072718943,4019512.75,31101.15259415064,0.00773754296317399
natural,730,0.8811632654391726,0.9596577566947527,0.025379797686758326,0.015913813751984057,4867719.5,50157.25888922276,0.01030405693861833
natural,731,0.8761125672896011,0.9758479095058987,0.008585339662762665,0.008974872165748857,5951973,86929.50796274039,0.01460515831687079
natural,732,0.8438395443864046,0.9775865357349115,0.02805126614650882,0.006504252596593351,7257912.5,87265.2838666867,0.01202346871317154
natural,733,0.787260104133458,0.9864105596822401,0.04848886756561137,0.0038264420748111345,6091615,70911.64763621795,0.01164086168220052
natural,734,0.7967365967365967,0.9817229205659224,0.054616074833955953,0.008052893044116292,2887965,21664.252053285258,0.00750156322991631
natural,735,0.75,0.9939117199391172,NA,NA,1582206.5,3960.6898005558896,0.00250326983270255
natural,736,0.5,0.23728813559322035,NA,NA,1829633.25,8158.098488832132,0.0044588709178914
natural,737,NA,NA,NA,NA,1953122.875,7018.893667367788,0.00359367746761339
natural,738,0.7215909090909091,0.9667323296298609,0.02840909090909091,0.015411222307030906,1975640.125,6489.478875575922,0.00328474745651155
natural,739,0.6832885952233464,0.9427782750318086,0.053462970908866474,0.03553413394624436,1629559.625,9425.040474133611,0.00578379602043319
natural,740,0.6752014686189016,0.9626109363037104,0.05248084780447252,0.012459374223563633,1114874.375,8834.170798277244,0.00792391591050538
natural,741,0.6666666666666666,0.9639541234298198,NA,NA,83977.546875,471.4604422984979,0.00561412496366753
natural,745,0.8686539376286913,0.9155135383242762,0.014756387259299779,0.02045317352350175,1063161.25,9834.39115710136,0.00925014070734929
natural,746,0.874267270796115,0.9230666670632461,0.009535921259055592,0.012432552453202404,1159078.75,15374.71392978766,0.01326459822491583
natural,747,0.8376991566603876,0.9132445237445703,0.03056466764050329,0.02257143716294291,847058.3125,9441.32417179988,0.01114601442719432
natural,748,0.8665652277244836,0.9571333626412519,0.04077330054144553,0.020196317685285202,139077.390625,1371.526116004357,0.00986160374336083
natural,749,0.8581687856611595,0.9224838583061005,0.03069743059253504,0.02499770178553841,1560062.5,15632.917677659254,0.01002069960508585
natural,750,0.79075053655799,0.9063852500961964,0.04418410440949929,0.02744119738982732,1041756.875,4401.54986728766,0.00422512197703294
natural,751,0.7012323320132651,0.7793455566452865,0.043564437249432215,0.03183011512143698,617386.625,2001.5421956380208,0.0032419591137693
natural,752,0.45555555555555555,0.7345208366260998,0.13653561919382784,0.1796681295029433,79200.921875,301.36675927577875,0.00380509155880047
natural,755,NA,NA,NA,NA,34484.9609375,747.9995420407026,0.02169060140147368
natural,756,0.6666666666666666,0.7146974063400576,NA,NA,103785.3671875,1990.0018780048076,0.01917420472589015
natural,757,0.7300685425685426,0.8574409102373388,0.054091180442957465,0.06249510338846867,542241.9375,6707.43707431891,0.01236982352424356
natural,758,0.7558256653302153,0.8432109464556443,0.06789053866950318,0.080801695176623,1888510.5,13108.559833233174,0.00694121628300884
natural,759,0.7783519440282851,0.8872614590794988,0.04692194527449456,0.021912835311428125,2228024.25,13792.4563676883,0.00619044266133472
natural,760,0.7333164842466574,0.828166895745222,0.04307756769274256,0.04279220853549537,2723704.75,18751.64960186298,0.0068846117046508
natural,761,0.7940215740956599,0.900340452911442,0.01906261444221715,0.01894690340172674,2769587.25,23713.795309995992,0.00856221276653984
natural,762,0.8490906177433867,0.9321226200776259,0.019505693631144294,0.012693914616764041,4960963,58108.552684294875,0.01171315986115898
natural,763,0.8149602047866512,0.9583494264668193,0.03899159310815966,0.012616835549246364,5258711,70194.94541266025,0.01334831775556029
natural,764,0.79568362505046,0.949589824707348,0.04718109548035299,0.012300331748382553,3893123,41858.57717347756,0.01075192773859895
natural,765,0.861288731245923,0.9419743674433019,0.03181150809454479,0.014964680752156552,3975844,34388.67102363782,0.00864940149151672
natural,767,0.7470348930170359,0.9229555508919574,0.060251710728203726,0.03065319943270731,3623162.25,24522.406235523715,0.00676823298087843
natural,768,0.7486215925242328,0.8986117946943345,0.06601536290310421,0.02165432518844458,4678228.5,27577.220365084133,0.00589479978694587
natural,769,0.8679472640136656,0.9516720599759884,0.02844715802991963,0.013034186685970232,5690275,48521.61801382212,0.00852711301542054
natural,770,0.8627557281151649,0.9522543937292308,0.029410548703945612,0.009366119984353381,5196098,53100.99424078526,0.01021939814083284
natural,771,0.8798400988540451,0.9685552255076945,0.01888431774749996,0.005060422088424453,6421902,66206.1279296875,0.01030942669783617
natural,772,0.8636886952277598,0.9687202781070263,0.041549614375861764,0.01144725876272018,5086106,52434.85171274038,0.01030942959363025
natural,773,0.845427807486631,0.9631198921564563,0.01877380479600086,0.02074100374225811,3514416.5,30929.87885616987,0.00880085751252587
natural,774,0.6216216216216216,0.9309171005206247,NA,NA,2970386.25,18903.06532952724,0.00636384084040492
natural,775,0.5,0.974025974025974,NA,NA,1564633.5,6179.454871544471,0.00394945836935261
natural,776,NA,NA,NA,NA,796062.3125,3003.796361678686,0.00377331813667373
natural,777,0.41666666666666663,0.8437339773360579,0.08333333333333334,0.09340887980679918,377641.875,2410.056711832682,0.00638185771064896
natural,778,0.6666666666666667,0.6177217198159606,0.16666666666666669,0.37529747739171826,216918.59375,719.703869159405,0.0033178523644168
natural,786,0.7938686362344282,0.8822066031429506,0.04714471063890718,0.035170560312163424,1065954.125,10433.099596854969,0.00978756904463873
natural,787,0.8191721132897603,0.9105365859686847,0.004357298474945537,0.026220170788072036,227949.09375,2027.7092997233071,0.00889544795447692
natural,788,NA,NA,NA,NA,34639.7578125,278.8393840300731,0.00804969207750788
natural,789,0.84396734621389,0.9335601373644133,0.04103775708778802,0.02411954858656126,730386.375,5531.573495718149,0.00757348943662612
natural,790,0.8619475762332905,0.9273601009079332,0.026457076506088372,0.023478305939531405,805910.5,5367.230665940505,0.00665983464161405
natural,791,0.7963419913419914,0.8946940079366074,0.05518920691412043,0.0434578070493466,66304.21875,522.1579591800005,0.00787518455120927
natural,796,NA,NA,NA,NA,24594.953125,354.98548986972907,0.01443326555922147
natural,797,0.8099610136452242,0.9602608923321485,0.04150542424852185,0.015613001106806287,888198.4375,8084.281891651643,0.00910188709001376
natural,798,0.9017857142857143,0.867834442533463,0.0267857142857143,0.04146788304793241,395457.75,2863.865979316907,0.00724190126332562
natural,799,0.8023887332710862,0.8784983298012826,0.06472761064855655,0.04328860861178172,712143.4375,5616.492162459936,0.00788674284800937
natural,800,0.7420343137254902,0.7637017767085172,0.04806437541430976,0.10087404277532545,218581.5625,1466.9746422400842,0.00671133752299023
natural,801,0.8798471767221767,0.960221534757802,0.029641783013726695,0.01784414732133855,666784.125,8137.798959585337,0.01220454815055073
natural,802,0.8063093567103169,0.9733366386743308,0.04265440641183441,0.003216833377523777,4840276,65987.18644831731,0.01363293879281208
natural,803,0.8472551564301471,0.9640362826968532,0.021528097572670282,0.010186147808154957,2428575.25,20514.680394881812,0.00844720804713867
natural,804,0.8635969422734129,0.9689897281672706,0.03084829504987405,0.016334486332833954,3672374.25,33339.373572716344,0.00907842482903705
natural,805,0.86506810061917,0.9579553051343059,0.022070406369282414,0.011894320110351866,3807200.25,27155.4345703125,0.0071326520243616
natural,806,0.7660198372356685,0.9529293961779732,0.06664943641054744,0.007242605248341335,4212204.5,29537.919646434293,0.00701246096822561
natural,807,0.8343980984962845,0.9306410614302529,0.03150358853646844,0.019560462458670977,4787875.5,37356.314503205125,0.00780227357691425
natural,808,0.8293188503845417,0.8936042238124833,0.029693023854191317,0.021916482551114586,4014543.75,25626.849584334937,0.0063835023803975
natural,809,0.8061428163823237,0.9084519546626079,0.024112010628406295,0.00900427005494425,3985872.25,34727.31891651643,0.00871260209519169
natural,810,0.9104153068078601,0.9534928234282068,0.02235405271786861,0.009183852322996084,5916291.5,54955.060246394234,0.0092887681829731
natural,811,0.8529447869048975,0.9412212738812313,0.03448213147221656,0.017506004992620037,4271582,39816.07411858974,0.00932115411072285
natural,812,0.81113769271664,0.936420615334121,0.05573602371358378,0.05651023302592352,1058379.875,9370.713673127004,0.00885382828460056
natural,813,0.7037037037037037,0.9639844996580806,NA,NA,2312171.5,21652.46296574519,0.0093645575017879
natural,824,0.6474482484207884,0.7434288452983255,0.05627378743354067,0.06179256236863008,671001.6875,5535.461594801683,0.00824954943917586
natural,825,0.7546119367864472,0.8277467980452977,0.034185891098875265,0.031141977613915916,1403951.25,9471.67406991812,0.00674644085392432
natural,826,0.7092323232323232,0.8205815734767865,0.059007362158455194,0.045833067853034495,478317.96875,2335.2079389523237,0.00488212463574174
natural,827,0.8708332469569424,0.9360257522964652,0.020352634209498364,0.008945513722016098,722185.0625,8448.865169818584,0.01169903063429615
natural,828,0.8174517641282519,0.9288503677835538,0.0163993579396433,0.009690429395418438,1168600.375,13851.66216023763,0.01185320701290861
natural,829,0.7977628191530867,0.9282771369894309,0.03021296451125988,0.015729525691382116,535901.5,4758.604341947115,0.00887962497202772
natural,835,0.9203425229741019,0.974830497275515,0.018288060629459466,0.011811063587126977,333132.125,6686.579946664663,0.02007185571389929
natural,836,0.8866022248050703,0.9682994083589195,0.013711610434081187,0.007440377466972342,1273661.375,19074.978224534258,0.01497649108228178
natural,837,0.8438009626154094,0.9048848339441898,0.017762470482255002,0.019927943158649774,656535.5625,6588.645770733173,0.01003547430948673
natural,838,0.8601952292906936,0.9269115519992588,0.02351928961024812,0.0182707838696901,672911.4375,5738.666006234976,0.00852811482526625
natural,839,0.8773692644126372,0.9367762483806515,0.013316597687111088,0.01307718524504737,898561.8125,10185.671033027844,0.01133552627246536
natural,841,0.8571428571428571,0.974025974025974,NA,NA,30161.46875,248.29693388327573,0.00823225605958846
natural,842,0.8,0.9965694682675815,NA,NA,46375.09765625,704.3183069473658,0.01518742477197661
natural,843,0.7865079365079365,0.9847289468230274,0.06483208926479149,0.00721974886863629,1094382.25,5786.489908854167,0.0052874486120861
natural,844,0.7899763593380615,0.9487655912220697,0.036595683593818325,0.0046404397428389,3419784,23918.1595302484,0.00699405562756255
natural,845,0.8591515151515151,0.9593666846248914,0.015212724846166736,0.009015432385336102,3261539,29472.093900240383,0.00903625371342804
natural,846,0.81419991295553,0.9297821300252793,0.011210385669300445,0.00996357861780169,5334707,48214.84845440205,0.00903795624659462
natural,847,0.8165653945939518,0.9072693216116042,0.011912743020431724,0.011672927933445881,4832663.5,34756.07021233974,0.00719190777763437
natural,848,0.7917235838246801,0.9331025258548501,0.04302194762451358,0.013899251929539688,5456857.5,46003.899614383015,0.00843047479513309
natural,849,0.826043768761985,0.9471452444944097,0.0286746007008321,0.025435090080930985,5681312,61180.87169471154,0.01076879278848117
natural,850,0.8016636957813428,0.8906339426823984,0.060049375580215045,0.044911213202143606,4377664,40557.92628205128,0.00926474171659846
natural,851,0.7562121212121212,0.9066518551343081,0.061339189543552095,0.04339684919852849,2192816.25,20706.21978916266,0.00944275189002391
natural,864,0.6456410256410257,0.7537902718003537,0.05809390959081415,0.05228861959264537,433240,3681.308389516977,0.00849715720966895
natural,865,0.760656814449918,0.8880991028737718,0.03707998261528462,0.03861044672884907,405875.28125,3399.4613725711138,0.0083756304697876
natural,866,0.8088863765404934,0.9056688306784881,0.02130481167668059,0.012823279550338788,1311902.125,15249.933340219352,0.0116242919724056
natural,867,0.7915882393850108,0.8963551575790188,0.021351414013458126,0.014275991599925217,1270356.25,12818.43612123147,0.01009042630461453
natural,868,0.7756765999247203,0.9258817913380956,0.04215063504315255,0.02206695084933411,169822.453125,1592.77048824995,0.00937903356676617
natural,874,0.9115530303030304,0.9808479169606015,0.01683618735408874,0.010761775881556355,406759.53125,6747.749491373698,0.01658903841942535
natural,875,0.8973454804187027,0.9659705346482587,0.009918624207978633,0.006521857828977866,1891373.625,27627.941306089742,0.01460734195555346
natural,876,0.7720487845487846,0.8431092954768554,0.05639944085875227,0.04994513016867574,405324.375,5035.435521834936,0.01242322404576565
natural,877,0.8929399430030454,0.9603368689318494,0.009927987793991492,0.004043012131230182,2890976.25,39496.135679587336,0.01366186791731247
natural,878,0.8952679450436766,0.9710076848702113,0.012425050291202422,0.0031944345744576953,7322520,122087.01931527944,0.01667281472980332
natural,879,0.8649247345922718,0.9828367988106805,0.024725990058828848,0.003797946384475842,3760888.25,70933.72298177083,0.01886089622093154
natural,882,0.812234413096482,0.9422884631058743,0.02506955779038241,0.013246975843862103,1148065.125,12125.454824594352,0.01056164372608596
natural,883,0.8457972582972583,0.9761071847772634,0.03264827802946438,0.009741754966795633,4187185,40816.24509214744,0.00974789628166595
natural,884,0.844241270711859,0.9339778819220772,0.017710039606249388,0.027476155680544206,3307864.25,31892.98182091346,0.00964156307832567
natural,885,0.8365971867272314,0.9428268854290849,0.02295807663186383,0.016321283263943255,4809547.5,41450.70119065505,0.0086184201716804
natural,886,0.7745809969265037,0.9152063522297115,0.017083371361298966,0.012336860561164549,4783633.5,35967.892578125,0.00751894821752648
natural,887,0.8455660798054769,0.9605659221736402,0.03205423073930436,0.01291689322358481,6302848.5,61661.761518429485,0.0097831578084781
natural,888,0.8265539930862512,0.9382056198767743,0.038019856138258035,0.02517506077197338,5102116,47274.1760566907,0.00926560196920076
natural,889,0.5535714285714286,0.8889359695509084,0.0865998128682349,0.0517779877218896,745217,5553.108119866787,0.00745166591726542
natural,904,0.6,0.9755244755244755,NA,NA,25348.1171875,333.7524185486329,0.01316675380975504
natural,905,0.7678622106737432,0.88260796621516,0.04502102051748516,0.03821449435871882,1335608.25,14738.844298533904,0.01103530492457942
natural,913,0.8375,0.9805096090576997,0.03749999999999998,0.01346629455675813,136833.859375,3058.607950846354,0.02235271273365232
natural,914,0.8473484848484849,0.9667291107547725,0.027410292187450135,0.0074412827318883394,650734.75,9142.631848457531,0.0140497058877792
natural,915,0.8181818181818182,0.9851851851851852,NA,NA,364462.09375,4866.539588341346,0.01335266320365132
natural,916,0.8949195210739697,0.965686715195073,0.00909455547063264,0.007843539864703127,7201448.5,116698.35326522436,0.01620484452054671
natural,917,0.9006147912169261,0.9777545618040313,0.010046297138324068,0.0029330756962163695,8682630,144257.27473958334,0.01661446759099297
natural,918,0.8761116493226749,0.985835171390814,0.015420047770964616,0.0032002816644050316,7836867.5,150899.88701923078,0.01925512802394972
natural,919,0.889072039072039,0.9606502527840781,0.011936653066908259,0.022264405956629017,826542.125,10662.527299929889,0.01290016198500456
natural,920,0.9129528880657484,0.9902758456990226,0.007292510707257781,0.004109837793884296,201862.140625,3184.5171399238784,0.01577570281412881
natural,921,0.8890836820958492,0.961972092746991,0.013961503086184938,0.011781182766620041,2173193,33155.267578125,0.01525647633602952
natural,922,0.9023362308532862,0.9586490675307362,0.017433627510876834,0.016543483822827686,5685224,79803.13161057692,0.0140369370864854
natural,923,0.887006098244759,0.9563488475281271,0.024162359615462533,0.011714147224315992,4237641,55230.66846955128,0.01303335239336019
natural,924,0.9092145334438708,0.970551037492247,0.01490324903268117,0.005384277220225655,6138029.5,78991.69811698717,0.01286922751299699
natural,925,0.8613319965369565,0.9513158757425245,0.008751283425767085,0.005288384338515229,5688418.5,62134.97092848558,0.01092306603821177
natural,926,0.8431110143981431,0.940631489330813,0.02602998078349377,0.033779631058991996,4721931.5,53076.63328826122,0.01124044965249098
natural,927,0.7645833333333334,0.8922885297426509,0.06349896105886738,0.05346197690600064,4064788.75,46447.8464042468,0.01142687831052642
natural,944,0.6988807488807489,0.8676075920250261,0.049526017237738945,0.030049037174948286,353870.375,2750.3074235182544,0.0077720759289846
natural,951,0.8226253464348703,0.9710424752438976,0.0649221852708006,0.01287695977367926,1259267,8748.210225423178,0.00694706541616923
natural,952,0.7747527729919035,0.9294440308962618,0.026958963099021536,0.008571443311287048,5445463.5,41768.340394631414,0.00767030031412962
natural,953,0.8326630084596038,0.9557098171880006,0.035577415428350134,0.01351310933160101,576938.8125,5338.664212740385,0.0092534322480521
natural,954,0.8912213277389918,0.9755975432747547,0.0327032582273021,0.00980818001171284,1843522.125,25031.57677283654,0.01357812658355621
natural,955,0.9055118835150285,0.9794573955817049,0.012223470738126076,0.005381945500452679,6033252,91403.65980568912,0.01514998210014915
natural,956,0.9459255849181223,0.991007007543245,0.009130039582465757,0.0028914233837416614,5995774.5,95384.02579126605,0.01590854122203329
natural,957,0.9166596935210882,0.9881519531649752,0.014585198265291966,0.0034705714049573034,6587466,121199.9005408654,0.01839856183559283
natural,958,0.767162471395881,0.9374796864921887,0.13409485698006066,0.03939318937814964,439915.6875,4976.483567457933,0.01131235759228961
natural,959,0.9333019460138104,0.9940614507555194,0.007376020087884515,3.895995813810171e-4,573126.625,7180.968574719552,0.01252946253320468
natural,960,0.8140232179828453,0.9331785372199247,0.06852827377632478,0.023709461732951208,897396.25,12015.76420397636,0.01338958593149499
natural,961,0.9211376593999112,0.966550928540735,0.013444614806063808,0.012916011977385171,2938679.5,42428.02766863505,0.01443778665507247
natural,962,0.8355740700094444,0.9524512106926056,0.04285675308941069,0.02084072658427863,4427690.5,66364.45825821314,0.01498850433611227
natural,963,0.8772975553820516,0.9681653556680755,0.02236023883966785,0.008984001437131984,7634490,101636.61790427184,0.0133128235028498
natural,964,0.8585094593022641,0.965067189463725,0.03284503632713549,0.014819428240152279,4092538.5,51604.72226186899,0.01260946531397786
natural,983,NA,NA,NA,NA,22512.1328125,124.79725510034804,0.00554355538587857
natural,984,0.8134920634920635,0.8735622949051861,0.07539682539682539,0.10996043012677134,386373.5,5795.7208251953125,0.01500030624562842
natural,985,NA,NA,NA,NA,52900.6015625,1022.3387725047576,0.01932565495114274
natural,990,0.7883807670961466,0.9698350372621847,0.044708537256201206,0.005321994894939917,2121828.75,19206.603177584133,0.00905191014005448
natural,991,0.7264798635827151,0.9088864501254801,0.030005556038264113,0.029661432958343493,4448102.5,42059.434870793266,0.00945559030413379
natural,992,0.8020290858078948,0.9322363206666306,0.03279433479107797,0.019175466415774507,6990952,54608.696364182695,0.00781133905141713
natural,993,0.8933437135264887,0.9787877050025554,0.01246045138689961,0.00484425435292726,4941173.5,67823.28370392628,0.01372614900163418
natural,994,0.8860835750594787,0.9649271254344148,0.017510809286547982,0.009651524335400837,5042456.5,70063.06410256411,0.01389462935427685
natural,995,0.9525042087542088,0.9871591160765146,0.011991201641434496,0.0085515704403796,6550750.5,110211.65324519233,0.01682427887387747
natural,996,0.9311533931120026,0.9810894179479366,0.015202615516233137,0.0073673318204968185,6898604,117738.34354967948,0.01706698102249085
natural,997,0.8212425306175306,0.9611169620148998,0.04206505173882421,0.005510770322842871,2046530.125,23682.581931089742,0.01157206612391779
natural,999,0.8838946033535297,0.9590146452923164,0.009722417923066051,0.008186991933017529,747899.75,9024.068889911356,0.01206588034012761
natural,1000,0.788846400954271,0.919933359736699,0.04573525193467548,0.023166115493345216,3325185.75,37899.008713942305,0.01139756138854567
natural,1001,0.8733709267683432,0.9720658986808216,0.029014443094577215,0.00925548441939403,6254654,84884.75575921475,0.01357145507316867
natural,1002,0.8257364662351606,0.9575580813516976,0.02703393365126971,0.009408884491540013,6723980.5,89683.34104567308,0.0133378347908167
natural,1003,0.8043499966268637,0.9745735878222885,0.06218951769886216,0.011252632260391257,1014855.1875,16203.6671486879,0.01596648206391308
natural,1029,0.7392804359718392,0.9419476346912175,0.0586113255253606,0.01909924820566573,2906226.75,23027.639466897035,0.00792355223724268
natural,1030,0.6159722222222223,0.8733267294759881,0.08386232563251408,0.05260187186779371,1029521.1875,6960.030515230619,0.00676045388840588
natural,1031,0.7960970464135021,0.910702923764623,0.024935379104528217,0.03883840593238447,7802932,63984.864903914626,0.00820010540959662
natural,1032,0.837948717948718,0.9723236996842219,0.02369055937605306,0.014235895728281774,7726665,94005.4334435096,0.0121663658827592
natural,1033,0.8836837075967511,0.9598202981032854,0.017510646349605745,0.015535243184125547,9142541,127419.20753205128,0.01393695773768488
natural,1034,0.897554347826087,0.989835002098803,0.025536571427195325,0.0038620948838972726,9431136,149595.8629306891,0.01586191344613089
natural,1035,0.8306110102843315,0.9754962991483624,0.06173752031380798,0.017674620877020625,6865626,104029.70883569962,0.01515225397300983
