year,expansion,n,area_ha_t0,area_ha_t1,gridid
2006,1,13,15596.19,881.1899999999999,238
2007,1,9,17743.05,398.07,238
2008,0,5,0,39.06,238
2008,1,31,20580.48,1201.68,238
2009,0,26,0,135.9,238
2009,1,48,23868.539999999997,3047.85,238
2010,0,18,0,79.28999999999999,238
2010,1,29,22079.07,1461.69,238
2011,1,17,12993.21,417.15,238
2012,0,2,0,0.8099999999999999,238
2012,1,31,23586.03,942.57,238
2013,0,1,0,1.17,238
2013,1,17,22277.34,481.5,238
2014,0,4,0,5.22,238
2014,1,18,20658.42,406.71,238
2015,0,7,0,15.39,238
2015,1,19,23889.69,568.62,238
2016,0,1,0,0.45,238
2016,1,8,547.11,219.06,238
2017,0,15,0,45,238
2017,1,48,1332.63,649.53,238
2018,0,3,0,10.35,238
2018,1,13,8264.52,337.77,238
2019,0,8,0,16.11,238
2019,1,45,3142.35,911.97,238
2020,0,2,0,0.72,238
2020,1,13,2524.77,373.23,238
2021,0,6,0,33.12,238
2021,1,21,7505.82,657.9,238
2022,0,68,0,112.05,238
2022,1,53,5744.88,7893.81,238
2023,0,3,0,29.07,238
2023,1,16,8833.949999999999,1703.34,238
1986,0,90,0,760.68,239
1986,1,4,19.619999999999997,111.42,239
1987,0,36,0,239.22,239
1987,1,8,32.67,167.57999999999998,239
1988,0,22,0,209.43,239
1988,1,5,40.23,57.6,239
1989,0,33,0,243.99,239
1989,1,24,173.88,411.21,239
1990,0,30,0,146.61,239
1990,1,11,71.36999999999999,127.35,239
1991,0,53,0,300.06,239
1991,1,17,131.49,338.21999999999997,239
1992,0,99,0,383.49,239
1992,1,38,410.31,938.43,239
1993,0,9,0,41.849999999999994,239
1993,1,7,66.78,143.82,239
1994,0,38,0,169.73999999999998,239
1994,1,34,527.13,587.52,239
1995,0,21,0,88.38,239
1995,1,27,185.85,406.62,239
1996,0,23,0,128.34,239
1996,1,24,544.14,1030.05,239
1997,0,10,0,25.56,239
1997,1,24,660.06,407.79,239
1998,0,12,0,116.91,239
1998,1,20,304.11,329.94,239
1999,0,22,0,115.47,239
1999,1,38,955.35,556.74,239
2000,0,12,0,79.11,239
2000,1,31,1231.83,982.17,239
2001,0,9,0,43.83,239
2001,1,21,504.54,389.16,239
2002,0,9,0,24.209999999999997,239
2002,1,21,987.93,300.15,239
2003,0,15,0,103.86,239
2003,1,21,584.91,432.45,239
2004,0,12,0,80.82,239
2004,1,35,925.56,632.97,239
2005,0,15,0,26.01,239
2005,1,41,1463.4,695.61,239
2006,0,47,0,168.29999999999998,239
2006,1,56,1445.4,1461.06,239
2007,0,7,0,17.46,239
2007,1,24,1042.56,533.43,239
2008,0,10,0,53.46,239
2008,1,24,767.25,324.18,239
2009,0,49,0,52.83,239
2009,1,49,1275.57,604.89,239
2010,0,27,0,81.09,239
2010,1,34,1204.2,1207.8,239
2011,0,4,0,37.169999999999995,239
2011,1,22,1623.78,436.86,239
2012,0,5,0,27.81,239
2012,1,27,1032.84,432.54,239
2013,0,16,0,75.6,239
2013,1,39,1493.91,991.17,239
2014,0,16,0,24.57,239
2014,1,37,1527.93,860.4,239
2015,0,8,0,42.029999999999994,239
2015,1,30,1325.79,466.65,239
2016,0,2,0,4.859999999999999,239
2016,1,20,950.22,373.68,239
2017,0,14,0,53.099999999999994,239
2017,1,32,2055.96,538.65,239
2018,0,11,0,22.409999999999997,239
2018,1,26,1763.1,517.5,239
2019,0,10,0,17.46,239
2019,1,50,3433.59,1084.86,239
2020,0,8,0,25.29,239
2020,1,32,2205.27,545.5799999999999,239
2021,0,5,0,29.25,239
2021,1,46,3409.1099999999997,803.88,239
2022,0,250,0,506.07,239
2022,1,161,2856.15,6000.12,239
2023,0,3,0,7.919999999999999,239
2023,1,24,1601.82,433.53,239
1986,0,296,0,3024.3599999999997,240
1986,1,8,33.75,781.38,240
1987,0,23,0,158.31,240
1987,1,10,81.45,458.5499999999999,240
1988,0,13,0,112.32,240
1988,1,3,99.45,59.58,240
1989,0,20,0,74.07,240
1989,1,24,241.74,409.5,240
1990,0,78,0,281.52,240
1990,1,69,474.2999999999999,894.24,240
1991,0,32,0,300.51,240
1991,1,18,317.34,265.22999999999996,240
1992,0,46,0,700.8299999999999,240
1992,1,20,72.72,634.41,240
1993,0,4,0,13.05,240
1993,1,6,52.47,490.59,240
1994,0,41,0,225.45,240
1994,1,21,1002.69,345.23999999999995,240
1995,0,76,0,183.6,240
1995,1,21,796.68,361.35,240
1996,0,23,0,97.74,240
1996,1,20,597.96,416.52,240
1997,0,22,0,70.47,240
1997,1,18,250.65,254.33999999999995,240
1998,0,10,0,33.03,240
1998,1,17,1066.05,276.39,240
1999,0,27,0,117.72,240
1999,1,29,382.59,676.98,240
2000,0,15,0,87.75,240
2000,1,26,296.46,326.07,240
2001,0,18,0,112.05,240
2001,1,20,1048.59,674.37,240
2002,0,9,0,30.24,240
2002,1,21,869.04,279.09,240
2003,0,39,0,131.94,240
2003,1,34,1551.33,615.6899999999999,240
2004,0,9,0,24.3,240
2004,1,24,659.16,629.37,240
2005,0,44,0,104.49,240
2005,1,47,2133.36,874.26,240
2006,0,98,0,349.11,240
2006,1,43,608.49,1332.63,240
2007,0,18,0,110.88,240
2007,1,11,1241.91,206.73,240
2008,0,29,0,108.63,240
2008,1,21,821.16,399.06,240
2009,0,31,0,100.53,240
2009,1,80,2192.31,1432.89,240
2010,0,8,0,57.06,240
2010,1,22,733.14,343.97999999999996,240
2011,0,11,0,87.57,240
2011,1,37,1497.6,705.78,240
2012,0,18,0,71.82,240
2012,1,28,1067.22,361.89,240
2013,0,11,0,68.13,240
2013,1,17,721.89,333.09,240
2014,0,86,0,185.13,240
2014,1,56,2912.04,1760.94,240
2015,0,15,0,35.01,240
2015,1,30,4605.84,1055.61,240
2016,0,14,0,61.11,240
2016,1,26,1522.62,903.42,240
2017,0,16,0,128.79,240
2017,1,37,2290.3199999999997,508.5,240
2018,0,4,0,63.809999999999995,240
2018,1,16,994.68,359.55,240
2019,0,31,0,110.61,240
2019,1,76,5292.36,1253.43,240
2020,0,6,0,45.809999999999995,240
2020,1,16,638.1899999999999,479.88,240
2021,0,6,0,20.7,240
2021,1,27,1057.95,508.23,240
2022,0,60,0,235.35,240
2022,1,65,3564.18,872.4599999999999,240
2023,0,6,0,18.36,240
2023,1,23,942.57,387.18,240
1986,0,38,0,512.01,241
1986,1,7,27.179999999999996,141.75,241
1987,0,38,0,357.65999999999997,241
1987,1,14,174.06,280.53,241
1988,0,24,0,279.81,241
1988,1,6,132.3,195.3,241
1989,0,65,0,411.3,241
1989,1,13,94.32,216,241
1990,0,128,0,590.5799999999999,241
1990,1,38,210.15,754.11,241
1991,0,13,0,72.27,241
1991,1,13,346.14,94.95,241
1992,0,29,0,229.41,241
1992,1,14,576.99,371.52,241
1993,0,28,0,126.9,241
1993,1,25,374.31,486.81,241
1994,0,24,0,161.46,241
1994,1,23,333.99,275.94,241
1995,0,42,0,161.54999999999998,241
1995,1,20,399.87,829.8,241
1996,0,45,0,181.35,241
1996,1,32,1071.09,750.06,241
1997,0,17,0,161.37,241
1997,1,26,973.71,380.25,241
1998,0,26,0,151.47,241
1998,1,28,739.26,457.02,241
1999,0,39,0,130.68,241
1999,1,48,966.24,907.11,241
2000,0,35,0,167.13,241
2000,1,34,1525.6799999999998,721.71,241
2001,0,21,0,188.73,241
2001,1,32,1764.7199999999998,2443.77,241
2002,0,10,0,33.57,241
2002,1,13,2901.6899999999996,190.8,241
2003,0,11,0,88.83,241
2003,1,18,896.04,285.48,241
2004,0,3,0,15.57,241
2004,1,15,3547.98,215.19,241
2005,0,164,0,212.85,241
2005,1,114,7154.46,8956.98,241
2006,0,19,0,53.64,241
2006,1,34,12657.33,1074.51,241
2007,0,8,0,29.069999999999997,241
2007,1,14,9883.17,361.35,241
2008,0,8,0,15.03,241
2008,1,21,4228.47,409.41,241
2009,0,24,0,38.34,241
2009,1,37,4338.9,387.27,241
2010,0,7,0,32.58,241
2010,1,25,557.37,373.59,241
2011,0,21,0,89.73,241
2011,1,20,13783.679999999998,250.65,241
2012,0,26,0,60.57,241
2012,1,50,15161.22,1057.86,241
2013,0,17,0,41.31,241
2013,1,31,4755.96,781.8299999999999,241
2014,0,9,0,50.49,241
2014,1,29,4681.799999999999,620.1899999999999,241
2015,0,22,0,96.66,241
2015,1,31,16196.94,517.68,241
2016,0,11,0,62.91,241
2016,1,29,15146.009999999998,840.51,241
2017,0,16,0,62.55,241
2017,1,25,14449.14,441.45,241
2018,0,10,0,78.48,241
2018,1,12,13648.32,170.1,241
2019,0,13,0,36.63,241
2019,1,32,14584.86,710.01,241
2020,0,2,0,0.99,241
2020,1,10,4351.05,174.87,241
2021,0,3,0,12.69,241
2021,1,12,9126.63,253.08,241
2022,0,207,0,406.35,241
2022,1,114,14643.27,3456.0899999999997,241
2023,0,33,0,253.71,241
2023,1,61,9686.34,798.5699999999999,241
1986,0,17,0,169.38,242
1986,1,6,20.249999999999996,73.44,242
1987,0,10,0,55.89,242
1987,1,4,16.83,41.58,242
1988,0,20,0,391.32,242
1988,1,1,0.45,124.56,242
1989,0,40,0,198.99,242
1989,1,9,134.19,96.57,242
1990,0,45,0,216.99,242
1990,1,7,39.87,61.65,242
1991,0,3,0,18.72,242
1991,1,2,176.30999999999997,28.799999999999997,242
1992,0,27,0,268.2,242
1992,1,6,219.87,820.26,242
1993,0,18,0,65.52,242
1993,1,15,191.79,333.09,242
1994,0,85,0,331.91999999999996,242
1994,1,19,561.51,703.53,242
1995,0,68,0,296.37,242
1995,1,14,147.42,2214.0899999999997,242
1996,0,2,0,28.89,242
1996,1,8,845.28,168.39,242
1997,0,16,0,69.3,242
1997,1,3,47.16,11.88,242
1998,0,27,0,92.34,242
1998,1,19,600.48,417.06,242
1999,0,10,0,31.77,242
1999,1,4,555.21,85.32,242
2000,0,1,0,0.54,242
2000,1,6,853.92,84.6,242
2001,0,7,0,45.99,242
2001,1,9,869.04,155.25,242
2002,0,1,0,5.9399999999999995,242
2002,1,2,3.51,56.16,242
2003,0,5,0,18.72,242
2003,1,4,75.69,128.61,242
2004,1,2,54.36,34.47,242
2005,0,24,0,67.86,242
2005,1,15,683.64,272.34,242
2006,0,8,0,35.46,242
2006,1,2,7.92,35.73,242
2007,0,11,0,46.169999999999995,242
2007,1,4,1849.23,107.91,242
2008,0,2,0,1.17,242
2008,1,5,1799.64,100.62,242
2009,0,60,0,122.76,242
2009,1,18,2023.02,892.89,242
2010,0,56,0,205.29,242
2010,1,37,384.03,964.89,242
2011,0,4,0,8.37,242
2011,1,9,70.29,61.29,242
2012,0,13,0,30.42,242
2012,1,12,657.99,80.1,242
2013,0,12,0,37.44,242
2013,1,15,974.07,527.22,242
2014,0,10,0,9.09,242
2014,1,20,458.91,263.43,242
2015,0,13,0,36.81,242
2015,1,10,444.78,164.07,242
2016,0,6,0,21.06,242
2016,1,16,147.06,327.87,242
2017,0,8,0,12.33,242
2017,1,10,116.91,151.2,242
2018,1,3,9.63,14.22,242
2019,0,1,0,5.67,242
2019,1,8,760.14,49.5,242
2020,0,4,0,14.94,242
2020,1,6,113.13,159.75,242
2021,0,8,0,7.65,242
2021,1,25,412.38,605.88,242
2022,0,133,0,222.21,242
2022,1,63,602.46,910.17,242
2023,0,59,0,168.12,242
2023,1,51,428.94,1576.35,242
1986,0,15,0,107.01,243
1987,0,8,0,34.92,243
1987,1,1,0.36,0.36,243
1988,0,4,0,10.89,243
1988,1,2,1.98,8.1,243
1989,0,12,0,71.55,243
1989,1,3,6.659999999999999,44.19,243
1990,0,3,0,11.43,243
1991,0,54,0,147.06,243
1991,1,27,88.83,857.52,243
1992,0,3,0,12.78,243
1992,1,1,1.44,4.859999999999999,243
1993,0,42,0,63.18,243
1993,1,6,8.19,25.83,243
1994,0,17,0,240.39,243
1994,1,4,11.34,5.49,243
1995,0,159,0,626.5799999999999,243
1995,1,22,72.53999999999999,920.61,243
1997,0,20,0,50.22,243
1997,1,4,7.74,11.43,243
1999,1,3,1.44,4.41,243
2000,0,1,0,1.62,243
2001,0,1,0,0.63,243
2002,0,2,0,0.99,243
2003,0,5,0,6.3,243
2003,1,5,11.88,15.48,243
2004,0,25,0,64.61999999999999,243
2004,1,15,20.7,177.93,243
2005,0,14,0,48.059999999999995,243
2005,1,3,2.4299999999999997,5.76,243
2006,0,7,0,17.46,243
2006,1,8,259.65,190.08,243
2007,0,26,0,115.74,243
2007,1,4,17.639999999999997,407.97,243
2009,0,44,0,76.67999999999999,243
2009,1,9,76.67999999999999,122.04,243
2010,0,1,0,8.37,243
2010,1,2,101.52,6.569999999999999,243
2011,0,2,0,6.57,243
2011,1,2,0.9,1.08,243
2012,0,1,0,0.54,243
2012,1,13,314.36999999999995,145.98,243
2013,0,4,0,10.71,243
2013,1,2,5.49,0.99,243
2015,0,2,0,2.97,243
2015,1,6,62.28,40.95,243
2016,0,5,0,22.41,243
2016,1,5,16.65,25.83,243
2017,0,1,0,0.36,243
2017,1,1,17.46,0.36,243
2018,0,1,0,0.54,243
2018,1,2,6.21,0.9,243
2019,0,91,0,172.53,243
2019,1,68,147.06,791.0999999999999,243
2020,0,4,0,20.61,243
2020,1,3,7.47,7.739999999999999,243
2021,0,7,0,15.75,243
2021,1,6,280.8,35.64,243
2022,0,50,0,158.85,243
2022,1,19,42.93,114.84,243
2023,0,4,0,6.3,243
2023,1,8,274.59,249.83999999999995,243
1986,0,896,0,4689.9,244
1986,1,75,453.51,6039.2699999999995,244
1987,0,134,0,949.23,244
1987,1,28,2391.0299999999997,2152.71,244
1988,0,40,0,231.3,244
1988,1,11,51.3,148.32,244
1989,0,219,0,1010.88,244
1989,1,52,347.21999999999997,889.02,244
1990,0,22,0,68.13,244
1990,1,7,256.04999999999995,88.56,244
1991,0,71,0,292.40999999999997,244
1991,1,41,274.5,825.75,244
1992,0,28,0,215.91,244
1992,1,7,82.52999999999999,59.849999999999994,244
1993,0,92,0,248.04,244
1993,1,41,185.94,329.31,244
1994,0,577,0,1669.14,244
1994,1,234,5915.88,10450.8,244
1995,0,84,0,370.26,244
1995,1,79,3509.8199999999997,1875.87,244
1996,0,10,0,49.68,244
1996,1,17,339.47999999999996,322.83,244
1997,0,189,0,241.47,244
1997,1,55,1656.36,179.45999999999998,244
1998,0,646,0,1098.81,244
1998,1,148,4709.34,3474,244
1999,0,38,0,31.68,244
1999,1,76,1797.12,351.81,244
2000,0,23,0,61.02,244
2000,1,24,501.84,533.43,244
2001,0,8,0,13.68,244
2001,1,18,5295.69,268.2,244
2002,0,21,0,52.83,244
2002,1,24,538.38,323.37,244
2003,0,25,0,71.37,244
2003,1,37,2204.46,655.74,244
2004,0,12,0,58.23,244
2004,1,17,5990.04,198.18,244
2005,0,125,0,302.21999999999997,244
2005,1,291,15824.07,5147.639999999999,244
2006,0,19,0,40.23,244
2006,1,26,6487.83,372.96,244
2007,0,14,0,47.7,244
2007,1,10,5337.54,198.54,244
2008,0,1,0,0.54,244
2008,1,13,1252.08,268.28999999999996,244
2009,0,13,0,44.64,244
2009,1,37,6711.21,500.58,244
2010,0,9,0,24.479999999999997,244
2010,1,23,95.67,233.73,244
2011,0,7,0,54,244
2011,1,23,3292.56,309.41999999999996,244
2012,0,42,0,63.63,244
2012,1,71,4842.99,719.4599999999999,244
2013,0,7,0,36,244
2013,1,16,1962.99,273.42,244
2014,0,13,0,47.61,244
2014,1,29,1961.91,402.39,244
2015,0,29,0,85.59,244
2015,1,35,2326.95,229.14,244
2016,0,14,0,45.9,244
2016,1,23,1662.0299999999995,259.2,244
2017,0,20,0,85.67999999999999,244
2017,1,28,4500.18,432.63,244
2018,0,4,0,14.4,244
2018,1,10,577.35,84.96,244
2019,0,30,0,116.1,244
2019,1,45,3723.75,467.28,244
2020,0,5,0,3.42,244
2020,1,11,110.25,118.35,244
2021,0,58,0,132.12,244
2021,1,71,6245.009999999999,557.64,244
2022,0,84,0,338.31,244
2022,1,71,678.15,1640.34,244
2023,0,20,0,92.07,244
2023,1,40,811.89,490.32,244
1986,0,486,0,1971.54,245
1986,1,46,178.65,753.8399999999999,245
1987,0,173,0,1451.97,245
1987,1,43,482.22,2692.26,245
1988,0,97,0,623.97,245
1988,1,16,83.16,270,245
1989,0,116,0,639.99,245
1989,1,45,2565.18,387.54,245
1990,0,64,0,239.67,245
1990,1,29,489.15,1433.7,245
1991,0,43,0,167.49,245
1991,1,22,174.32999999999998,145.07999999999998,245
1992,0,18,0,142.82999999999998,245
1992,1,23,363.78,251.28,245
1993,0,59,0,195.3,245
1993,1,32,344.96999999999997,278.09999999999997,245
1994,0,855,0,2216.0699999999997,245
1994,1,353,4968.54,20416.5,245
1995,0,65,0,202.05,245
1995,1,52,2035.53,6597.629999999999,245
1996,0,5,0,31.589999999999996,245
1996,1,8,77.13,56.25,245
1997,0,128,0,356.76,245
1997,1,50,1058.76,290.88,245
1998,0,86,0,164.88,245
1998,1,87,7670.339999999999,1417.95,245
1999,0,29,0,102.78,245
1999,1,59,7415.28,512.1899999999999,245
2000,0,19,0,36.36,245
2000,1,28,5954.94,177.57,245
2001,0,30,0,168.03,245
2001,1,45,6910.0199999999995,388.8,245
2002,0,13,0,44.19,245
2002,1,25,6601.95,372.42,245
2003,0,43,0,119.25,245
2003,1,92,15104.52,1753.1999999999998,245
2004,0,28,0,82.71,245
2004,1,42,9250.92,4310.37,245
2005,0,141,0,315.81,245
2005,1,352,33693.299999999996,7306.29,245
2006,0,21,0,56.25,245
2006,1,51,14458.41,614.16,245
2007,0,15,0,35.28,245
2007,1,34,10902.24,497.7,245
2008,0,4,0,19.26,245
2008,1,27,11393.82,387.18,245
2009,0,36,0,114.93,245
2009,1,62,14790.6,865.26,245
2010,0,32,0,69.12,245
2010,1,54,6563.61,606.24,245
2011,0,7,0,19.89,245
2011,1,28,7078.32,249.57,245
2012,0,52,0,97.65,245
2012,1,124,13269.78,2043.72,245
2013,0,19,0,79.47,245
2013,1,38,6638.58,483.21,245
2014,0,13,0,38.43,245
2014,1,50,5241.42,475.38,245
2015,0,36,0,97.56,245
2015,1,83,2842.83,590.67,245
2016,0,21,0,42.84,245
2016,1,101,12111.48,988.29,245
2017,0,40,0,143.82,245
2017,1,97,14497.56,1037.07,245
2018,0,9,0,40.5,245
2018,1,38,5467.95,495.9,245
2019,0,114,0,222.12,245
2019,1,273,11555.46,3135.96,245
2020,0,7,0,19.89,245
2020,1,23,2646.09,288,245
2021,0,349,0,615.42,245
2021,1,510,23871.33,4924.889999999999,245
2022,0,25,0,105.66,245
2022,1,75,10329.12,886.23,245
2023,0,47,0,117,245
2023,1,107,2977.11,1634.04,245
1986,0,32,0,126.27,246
1986,1,2,64.17,44.19,246
1987,0,5,0,47.34,246
1987,1,4,58.68,41.94,246
1988,0,15,0,167.94,246
1988,1,4,15.21,78.92999999999999,246
1989,0,12,0,59.4,246
1989,1,10,95.67,244.98,246
1990,0,2,0,0.9,246
1990,1,1,14.31,12.78,246
1991,0,2,0,16.2,246
1991,1,3,7.739999999999999,31.95,246
1992,0,4,0,21.33,246
1992,1,2,2.4299999999999997,29.79,246
1993,0,1,0,0.36,246
1993,1,3,39.69,39.42,246
1994,0,17,0,57.69,246
1994,1,8,321.03,258.03,246
1995,0,2,0,0.9,246
1995,1,6,76.5,57.419999999999995,246
1996,0,3,0,30.69,246
1996,1,7,78.39,58.77,246
1997,0,5,0,37.26,246
1997,1,3,39.059999999999995,14.49,246
1998,0,1,0,9.27,246
1998,1,1,2.4299999999999997,19.08,246
1999,0,4,0,6.3,246
1999,1,8,86.94,75.6,246
2000,0,6,0,10.53,246
2000,1,10,57.059999999999995,59.04,246
2001,0,5,0,12.33,246
2001,1,22,369.80999999999995,516.33,246
2002,0,3,0,1.89,246
2002,1,3,726.5699999999999,31.59,246
2003,0,9,0,26.19,246
2003,1,18,234.27,526.9499999999999,246
2004,0,8,0,43.29,246
2004,1,24,643.23,330.93,246
2005,0,14,0,40.5,246
2005,1,28,594.9,387.81,246
2006,0,3,0,5.58,246
2006,1,17,1309.32,213.3,246
2007,0,3,0,3.33,246
2007,1,9,561.15,542.3399999999999,246
2008,1,13,299.7,194.04,246
2009,0,3,0,9.27,246
2009,1,13,578.79,116.19,246
2010,0,38,0,83.25,246
2010,1,42,949.05,432.36,246
2011,0,1,0,12.6,246
2011,1,6,49.77,69.39,246
2012,0,3,0,10.89,246
2012,1,9,606.87,343.26,246
2013,0,1,0,0.36,246
2013,1,13,521.28,202.32,246
2014,0,3,0,3.15,246
2014,1,17,962.55,565.74,246
2015,0,1,0,1.53,246
2015,1,12,455.49,60.75,246
2016,0,15,0,32.85,246
2016,1,41,1814.4,352.89,246
2017,0,4,0,8.37,246
2017,1,14,420.57,137.43,246
2018,0,4,0,12.6,246
2018,1,6,471.68999999999994,122.58,246
2019,0,17,0,31.68,246
2019,1,30,1320.75,239.94,246
2020,1,1,3.69,5.85,246
2021,0,123,0,209.07,246
2021,1,206,3792.33,2250.36,246
2022,0,2,0,0.72,246
2022,1,1,50.309999999999995,42.93,246
2023,0,28,0,37.44,246
2023,1,68,2174.94,448.2,246
1986,0,48,0,384.57,250
1986,1,14,143.46,329.4,250
1987,0,50,0,380.88,250
1987,1,16,341.37,392.13,250
1988,0,21,0,147.32999999999998,250
1988,1,7,42.48,125.1,250
1989,0,20,0,99.54,250
1989,1,11,74.52,275.84999999999997,250
1991,0,16,0,93.87,250
1991,1,23,315,387.36,250
1992,0,7,0,42.75,250
1992,1,6,32.04,92.61,250
1993,0,19,0,71.91,250
1993,1,24,390.87,324.63,250
1994,0,11,0,56.879999999999995,250
1994,1,16,422.28,223.2,250
1995,0,27,0,147.32999999999998,250
1995,1,29,400.05,2635.47,250
1996,0,32,0,107.91,250
1996,1,21,460.53,153.26999999999998,250
1997,0,1,0,8.01,250
1997,1,13,25.47,102.6,250
1998,0,13,0,35.91,250
1998,1,23,392.94,446.85,250
1999,0,5,0,10.35,250
1999,1,17,1665.1799999999998,467.5499999999999,250
2000,0,9,0,10.53,250
2000,1,19,152.82,120.24,250
2001,0,14,0,54.18,250
2001,1,25,744.39,670.9499999999999,250
2002,0,109,0,187.83,250
2002,1,41,2431.17,5131.71,250
2003,0,132,0,603.09,250
2003,1,118,4422.509999999999,2659.68,250
2005,0,6,0,10.62,250
2005,1,51,2025.9,438.84,250
2006,0,12,0,18.54,250
2006,1,17,3055.3199999999997,171.18,250
2007,0,10,0,42.38999999999999,250
2007,1,23,3698.55,552.6,250
2008,0,51,0,125.01,250
2008,1,48,5751.2699999999995,1844.37,250
2010,0,1,0,22.41,250
2010,1,6,3660.84,53.91,250
2011,0,1,0,0.63,250
2011,1,18,4838.22,121.32,250
2012,0,3,0,6.57,250
2012,1,7,1382.49,39.69,250
2013,0,4,0,9.9,250
2013,1,5,367.65,103.59,250
2014,1,8,226.98,45.9,250
2015,0,1,0,10.89,250
2015,1,8,20.97,82.89,250
2016,1,6,799.92,109.17,250
2017,0,11,0,17.1,250
2017,1,58,776.0699999999999,531.63,250
2018,0,1,0,1.17,250
2018,1,11,3102.66,490.05,250
2019,0,12,0,25.11,250
2019,1,30,6090.12,1658.97,250
2020,0,3,0,6.12,250
2020,1,18,269.19,71.55,250
2021,0,2,0,1.08,250
2021,1,5,159.03,37.62,250
2022,0,5,0,4.68,250
2022,1,25,6757.11,179.01,250
2023,0,3,0,2.34,250
2023,1,11,86.39999999999999,70.92,250
1986,0,84,0,520.92,251
1986,1,46,2042.46,1895.0399999999995,251
1987,0,68,0,431.19,251
1987,1,45,180.45,1021.86,251
1988,0,47,0,300.87,251
1988,1,20,113.85,458.28,251
1989,0,46,0,89.36999999999999,251
1989,1,59,591.2099999999999,901.53,251
1991,0,100,0,800.37,251
1991,1,71,3700.89,2695.3199999999997,251
1992,0,18,0,89.55,251
1992,1,15,281.15999999999997,118.71,251
1993,0,43,0,160.74,251
1993,1,79,6083.73,3748.23,251
1994,0,22,0,151.47,251
1994,1,33,4867.92,730.89,251
1995,0,54,0,317.52,251
1995,1,65,3268.35,4070.97,251
1996,0,8,0,23.67,251
1996,1,18,2050.92,198.36,251
1997,0,8,0,13.68,251
1997,1,38,6533.009999999999,697.59,251
1998,0,20,0,62.01,251
1998,1,16,1093.23,370.62,251
1999,0,7,0,8.639999999999999,251
1999,1,41,1119.15,670.14,251
2000,0,26,0,170.28,251
2000,1,38,5980.32,605.25,251
2001,0,102,0,364.14,251
2001,1,95,3150.9,2625.21,251
2002,0,133,0,316.16999999999996,251
2002,1,104,6136.47,6626.5199999999995,251
2003,0,54,0,146.16,251
2003,1,78,10073.79,2572.11,251
2005,0,3,0,1.44,251
2005,1,25,3398.31,885.06,251
2006,0,1,0,4.5,251
2006,1,8,2070.99,87.92999999999999,251
2007,0,10,0,54.629999999999995,251
2007,1,21,5879.7,680.31,251
2008,0,39,0,109.62,251
2008,1,37,6297.57,1552.59,251
2010,0,2,0,28.62,251
2010,1,8,241.29,44.55,251
2011,0,5,0,4.14,251
2011,1,22,1569.33,151.73999999999998,251
2012,0,4,0,15.3,251
2012,1,16,1472.2199999999998,354.96,251
2013,1,3,251.19,27.54,251
2014,1,8,1126.62,82.97999999999999,251
2015,0,5,0,16.2,251
2015,1,18,288,352.71,251
2016,0,1,0,0.63,251
2016,1,11,2383.29,139.68,251
2017,0,6,0,15.48,251
2017,1,29,1068.57,535.9499999999999,251
2018,0,38,0,40.86,251
2018,1,60,5725.889999999999,2418.5699999999997,251
2019,0,15,0,29.79,251
2019,1,75,11560.14,2697.0299999999997,251
2020,0,32,0,128.43,251
2020,1,37,613.62,1350.54,251
2021,0,9,0,8.01,251
2021,1,29,607.86,158.85,251
2022,0,7,0,20.97,251
2022,1,21,4778.01,156.23999999999998,251
2023,0,3,0,8.1,251
2023,1,9,268.02,114.21,251
1986,0,7,0,64.71,252
1986,1,2,2.0700000000000003,34.11,252
1987,0,1,0,1.35,252
1987,1,2,12.87,29.519999999999996,252
1988,1,1,0.63,0.8099999999999999,252
1989,0,1,0,51.84,252
1989,1,3,56.52,11.7,252
1990,0,3,0,10.98,252
1990,1,5,70.11,73.8,252
1991,0,1,0,12.6,252
1992,0,1,0,6.93,252
1993,0,4,0,14.31,252
1993,1,6,39.15,113.13,252
1994,0,4,0,3.96,252
1994,1,3,31.409999999999997,11.97,252
1995,0,1,0,0.99,252
1995,1,4,54.54,126.9,252
1996,0,5,0,14.76,252
1996,1,3,110.88,225.9,252
1997,0,4,0,34.83,252
1997,1,7,237.06,122.94,252
1998,0,1,0,3.42,252
1998,1,6,512.28,29.88,252
1999,0,1,0,5.49,252
1999,1,7,298.8,114.75,252
2000,0,2,0,18.9,252
2000,1,7,584.37,206.82,252
2001,0,3,0,14.22,252
2001,1,4,634.05,58.95,252
2002,1,8,805.32,152.64,252
2003,0,2,0,2.88,252
2003,1,6,738.72,99.63,252
2004,0,2,0,14.94,252
2004,1,3,767.34,44.82,252
2005,1,3,262.8,42.93,252
2006,1,6,728.0999999999999,77.49,252
2007,1,4,371.97,36.9,252
2008,0,2,0,5.49,252
2008,1,3,554.9399999999999,28.889999999999997,252
2009,1,2,504.72,39.15,252
2010,1,3,295.65,43.92,252
2011,1,2,616.05,55.709999999999994,252
2012,1,10,1650.6899999999998,100.62,252
2013,1,3,880.1099999999999,33.21,252
2014,1,4,643.41,105.93,252
2015,1,3,679.59,47.7,252
2016,1,3,1140.57,24.57,252
2017,0,1,0,0.8099999999999999,252
2017,1,10,2008.8,286.02,252
2018,1,2,152.54999999999998,22.77,252
2020,1,3,120.42,34.38,252
2021,1,6,328.85999999999996,50.94,252
2022,1,2,1246.2299999999998,32.94,252
2023,1,2,283.41,15.57,252
1986,0,42,0,391.32,253
1986,1,25,359.01,718.65,253
1987,0,51,0,395.19,253
