gridid,forest_px_sum,dist_px_sum,rate
828,1168600.375,13851.66216023763,0.01185320701290861
829,535901.5,4758.604341947115,0.008879624972027723
835,333132.125,6686.579946664663,0.020071855713899293
836,1273661.375,19074.978224534254,0.014976491082281784
837,656535.5625,6588.645770733173,0.010035474309486736
838,672911.4375,5738.666006234976,0.008528114825266253
839,898561.8125,10185.671033027844,0.011335526272465361
841,30161.46875,248.29693388327573,0.008232256059588468
842,46375.09765625,704.3183069473658,0.015187424771976614
843,1094382.25,5786.489908854167,0.005287448612086103
844,3419784,23918.1595302484,0.006994055627562559
845,3261539,29472.093900240383,0.009036253713428042
846,5334707,48214.84845440205,0.00903795624659462
847,4832663.5,34756.07021233974,0.007191907777634371
848,5456857.5,46003.899614383015,0.008430474795133099
849,5681312,61180.87169471154,0.01076879278848117
850,4377664,40557.92628205128,0.00926474171659846
851,2192816.25,20706.21978916266,0.009442751890023918
863,2514.871826171875,14.051282051282051,0.005587275623772382
864,433240,3681.308389516977,0.008497157209668952
865,405875.28125,3399.4613725711138,0.008375630469787605
866,1311902.125,15249.933340219352,0.011624291972405602
867,1270356.25,12818.43612123147,0.01009042630461453
868,169822.453125,1592.77048824995,0.009379033566766172
874,406759.53125,6747.749491373698,0.016589038419425356
875,1891373.625,27627.941306089742,0.014607341955553464
876,405324.375,5035.435521834936,0.012423224045765655
877,2890976.25,39496.135679587336,0.013661867917312477
878,7322520,122087.01931527945,0.016672814729803326
879,3760888.25,70933.72298177083,0.01886089622093154
882,1148065.125,12125.454824594352,0.010561643726085966
883,4187185,40816.24509214744,0.00974789628166595
884,3307864.25,31892.98182091346,0.009641563078325678
885,4809547.5,41450.70119065505,0.008618420171680402
886,4783633.5,35967.892578125,0.007518948217526489
887,6302848.5,61661.761518429485,0.009783157808478101
888,5102116,47274.1760566907,0.00926560196920076
889,745217,5553.108119866787,0.007451665917265424
904,25348.1171875,333.7524185486329,0.013166753809755042
905,1335608.25,14738.844298533904,0.011035304924579423
906,931358.0625,8377.690268492088,0.008995133671795628
907,312801.53125,3129.5926701472354,0.010005042678790389
913,136833.859375,3058.607950846354,0.022352712733652323
914,650734.75,9142.631848457531,0.014049705887779209
915,364462.09375,4866.539588341346,0.013352663203651327
916,7201448.5,116698.35326522436,0.016204844520546716
917,8682630,144257.27473958334,0.016614467590992978
918,7836867.5,150899.88701923078,0.01925512802394972
919,826542.125,10662.527299929889,0.012900161985004563
920,201862.140625,3184.5171399238784,0.015775702814128812
921,2173193,33155.267578125,0.01525647633602952
922,5685224,79803.13161057692,0.014036937086485408
923,4237641,55230.66846955128,0.013033352393360193
924,6138029.5,78991.69811698717,0.012869227512996993
925,5688418.5,62134.97092848558,0.010923066038211776
926,4721931.5,53076.63328826122,0.011240449652490981
927,4064788.75,46447.8464042468,0.01142687831052642
928,9578.4248046875,116.01586087544759,0.012112206677101188
943,3009.658447265625,11.974358974358974,0.003978643817619264
944,353870.375,2750.3074235182544,0.007772075928984602
945,1157213.25,11728.28978866186,0.010134942534283858
946,459440.5,4577.675227238582,0.009963586639050283
951,1259267,8748.210225423178,0.00694706541616923
952,5445463.5,41768.340394631414,0.0076703003141296265
953,576938.8125,5338.664212740385,0.009253432248052102
954,1843522.125,25031.57677283654,0.013578126583556213
955,6033252,91403.65980568911,0.015149982100149157
956,5995774.5,95384.02579126603,0.01590854122203329
957,6587466,121199.90054086539,0.018398561835592835
958,439915.6875,4976.483567457933,0.011312357592289619
959,573126.625,7180.968574719552,0.012529462533204685
960,897396.25,12015.764203976361,0.013389585931494991
961,2938679.5,42428.02766863505,0.014437786655072473
962,4427690.5,66364.45825821314,0.014988504336112278
963,7634490,101636.61790427183,0.013312823502849808
964,4092538.5,51604.72226186899,0.012609465313977863
982,6481.0712890625,134.53846153846155,0.020758676388193658
983,22512.1328125,124.79725510034805,0.00554355538587857
984,386373.5,5795.7208251953125,0.01500030624562842
985,52900.6015625,1022.3387725047576,0.019325654951142742
990,2121828.75,19206.603177584133,0.009051910140054485
991,4448102.5,42059.434870793266,0.00945559030413379
992,6990952,54608.696364182695,0.0078113390514171314
993,4941173.5,67823.28370392628,0.013726149001634182
994,5042456.5,70063.06410256411,0.013894629354276851
995,6550750.5,110211.65324519231,0.016824278873877475
996,6898604,117738.34354967948,0.01706698102249085
997,2046530.125,23682.581931089742,0.011572066123917792
999,747899.75,9024.068889911357,0.012065880340127615
1000,3325185.75,37899.008713942305,0.011397561388545679
1001,6254654,84884.75575921475,0.013571455073168676
1002,6723980.5,89683.34104567308,0.013337834790816702
1003,1014855.1875,16203.6671486879,0.015966482063913084
1024,1209,5.743589743589744,0.0047506945769973065
1025,113,0,0
1029,2906226.75,23027.639466897035,0.007923552237242684
1030,1029521.1875,6960.030515230619,0.006760453888405885
1031,7802932,63984.864903914626,0.008200105409596627
1032,7726665,94005.43344350961,0.0121663658827592
1033,9142541,127419.20753205128,0.013936957737684882
1034,9431136,149595.8629306891,0.01586191344613089
1035,6865626,104029.70883569962,0.015152253973009835
1036,5275552,77417.53871193911,0.014674775021066821
1037,88777.140625,1522.6907004331931,0.017151833115071034
1038,3033.74267578125,48.94910188515981,0.016134889183557544
1039,2159301.75,22066.923189603367,0.010219471729508564
1040,6421023.5,85339.87204527244,0.013290696108692397
1041,5653853.5,82695.73853165064,0.014626438150838299
1042,196.8076629638672,3.35351403344136,0.01703955010154786
1064,152091.5,4310.74358974359,0.028343093399325996
1068,2844588.75,26832.940817808492,0.009432977198482028
1069,1504590.375,5079.692616780599,0.0033761299428627534
1070,6581925,37485.52654872796,0.005695222377758476
1071,8125193,95597.61588541667,0.011765580938867135
1072,9710838,125218.14348582733,0.01289467947934332
1073,9146259,138725.08553685897,0.015167412768090098
1074,7976326,126313.88301282052,0.015836098350646716
1075,1567656.5,24935.64476913061,0.015906319253695313
1076,671925.3125,10852.323455028045,0.016151085921514596
1077,3911427.75,63331.781700721156,0.016191474251498358
1078,5474759,79811.04772636217,0.01457800201367077
1079,1511313.375,18090.306678185098,0.011969924290642302
1080,562967.1875,5984.252187875601,0.010629841881993523
1081,61794.765625,579.7081521352133,0.009381185384748568
1107,2800945,32670.407279772637,0.011664065977651341
1108,1022966.75,5077.732430873773,0.004963731647068464
1109,2966454.5,24856.354803623297,0.008379145813166289
1110,4967291,34399.66082450671,0.006925235671617932
1111,7166789.5,72953.59719300881,0.010179397231216128
1112,9500568,154824.22059670472,0.016296312030681187
1113,6433118.5,100745.24068509616,0.015660404931930938
1115,208411.8125,3468.6578650841348,0.016643288225729216
1116,7604283,129561.28335336539,0.01703793550994425
1117,7462600,116881.78380408653,0.015662340712899864
1118,7117434,127390.1118790064,0.0178983200798218
1119,4385267,88509.20007011217,0.02018330926488904
1146,416544.9375,5643.44476983486,0.013548225561701516
1147,2843687,20363.835349058492,0.007161067778928726
1148,2849498.75,9445.177333733975,0.0033146802867465635
1149,3242173.25,6507.951872996795,0.0020072807253581513
1150,5650032,53605.090269431086,0.009487572861433544
1151,9355810,128257.37242087339,0.013708847488445511
1152,8212418.5,129117.55463741987,0.015722232693988973
1153,144684.375,1841.9790649414062,0.012731015805551955
1154,2571034.5,42711.31164863782,0.016612500395711462
1155,8519784,143326.0901943109,0.01682273754760812
1156,8711692,139855.36643629806,0.016053754705319938
1157,8215877,139111.25901442306,0.016932003608917594
1158,7130617.5,127831.31312600161,0.017927102824685466
1159,916209.625,15185.66525816306,0.01657444414880826
1186,139333.6875,968.9235515105419,0.0069539791050928865
1187,3458133.75,31981.099252554086,0.00924808048634732
1188,5448579.5,54634.968479254305,0.010027378416567896
1189,6563480,55763.094300881414,0.008495964686550643
1190,9527923,141753.17236954128,0.014877657215485608
1191,9935053,152968.90594951922,0.015396888768436284
1192,4395964,68775.63827123397,0.01564517777471198
1193,2045547,30042.287560096152,0.014686676747146925
1194,7675403.5,124038.4772636218,0.016160515504314764
1195,8910126,138685.37179487178,0.015564917016310631
1196,7879512,135198.20042067306,0.017158194621782804
1197,7087147,118742.71479366987,0.016754656675481667
1198,4197435,68645.30809294872,0.016354108662301792
1226,61098.56640625,265.55216613182654,0.004346291275741983
1227,4561844.5,42975.13904747596,0.009420562022111004
1228,4535687.5,33727.018755008015,0.007435922063636001
1229,8341436.5,99328.66256009616,0.011907860541777924
1230,9402969,121509.03734725561,0.012922411777307317
1231,9560261,134852.8194110577,0.014105558353590732
1232,2179534.75,28691.250701121793,0.013163933587717192
1233,5869545,103771.0007011218,0.01767956471943256
1234,8816764,131228.19140625,0.014883940571194828
1235,8752064,139197.19951923078,0.01590449972934736
1236,8492227,144653.9220753205,0.017033685283650627
1237,4054497.75,68888.43785056089,0.01699062179786902
1266,625081.125,603.3959593161559,9.653082378965704e-4
1267,2510710.5,6355.3477955353565,0.0025312945461196568
1268,6252659.5,41932.7205090645,0.006706381581959565
1269,8965294,98694.43394431089,0.011008499436193715
1270,9610600,105240.15999348958,0.010950425571087089
1271,2140019.75,34347.7169533754,0.016050186898216898
1272,2003144.625,38068.05080629006,0.019004144948490707
1273,8196985.5,135580.4363982372,0.01654028013081604
1274,9058806,139522.6272661258,0.01540187826807703
1275,5849407.5,90150.60885541867,0.015411921439123307
1306,2201999.75,19553.189346704727,0.008879741855876562
1307,2207900.75,6958.690036871494,0.0031517223031295653
1308,7433048.5,50637.68204126602,0.006812505265002108
1309,9692303,96771.10405163887,0.00998432509297727
1310,7172447.5,87623.51559995994,0.012216682743228157
1311,4571311,54971.99035957532,0.01202543217024073
1312,8951849,133130.62259615384,0.014871857489570461
1313,9157330,114713.31209935897,0.012526938758279866
1314,766186.5,9506.54124568059,0.01240760734583628
1345,867413.75,3993.216119228265,0.004603588678676428
1346,1117912.25,1832.6888705522585,0.0016393852653034786
1347,4509662,20218.45249586839,0.004483363164660321
1348,9074525,60160.97326973157,0.006629655356035888
1349,10021612,80899.53170072116,0.0080725068682285
1350,9776505,85713.74431434044,0.008767319641767732
1351,9123853,89501.26389723558,0.00980959073948644
1352,6770469.5,81818.76006610577,0.012084650860048297
1353,7055.6240234375,45.418544011238296,0.006437211486945187
1384,357336.125,1240.8356554080278,0.003472460713027623
1385,1928412.125,8108.98249621269,0.004205004931823218
1386,1161621.75,7000.636634631034,0.006026606022684264
1387,7896721.5,26315.481313852164,0.0033324565535016227
1388,9166451,57693.72215544872,0.006294008679634978
1389,9362175,78475.61530949519,0.008382199148114106
1390,9418460,79509.12224559295,0.008441838925428675
1391,1947766.375,20228.608080741687,0.010385541274549258
1423,425015.1875,2220.2726377829526,0.005223984231817487
1424,2280864.75,12511.686143141527,0.00548550112107328
1425,2527461.25,8479.44788262783,0.003354926957882274
1426,2092483.625,16393.137697660008,0.007834296766676015
1427,5339197,24240.145216721754,0.0045400357425885865
1428,8277674.5,38493.28084309896,0.00465025302010836
1429,6040963,29170.350834773137,0.004828758400733979
1430,835220.8125,5337.654664650941,0.0063907107973928045
1463,199595.203125,1524.7583551651392,0.007639253505557608
1464,1765480.875,6906.9063392052285,0.00391219550265886
1465,894195.25,2099.6436622815254,0.0023480818784057792
1466,1964369.125,7188.65046281081,0.0036595212026715243
1467,4830736,15351.210463303785,0.0031778202044789416
1468,2912442.5,12097.142165746443,0.004153607209669012
1504,440495.5625,2154.44682429387,0.004890961470908961
1505,697516,7535.095232841296,0.010802756112893892
1506,1005219.3125,12920.859263102213,0.012853771413292673
1507,1409565.5,13872.927192883613,0.009841988323978994
1543,2240.0966796875,6.333333333333333,0.002827258926260652
1544,28949.861328125,242.81295306865985,0.008387361525382
1545,120719.2890625,1956.0825414413061,0.016203562468203266
1546,10817.26953125,49.8974358974359,0.004612757013522427
